,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
10151,1760494921,1660.5507492210331,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10152,1760495041,1675.6390206953065,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10153,1760495161,1661.1751848397948,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10154,1760495281,1682.2337594646583,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10155,1760495401,1509.5662252137467,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10156,1760495521,1549.6008901413716,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10157,1760495641,1534.9120062144839,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10158,1760495761,1547.1844167932368,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10159,1760495881,1521.2912375915898,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10160,1760496001,1552.6974303315965,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10161,1760496121,1532.8364038106683,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10162,1760496241,1534.4482053333604,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10163,1760496361,1539.7726672669605,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10164,1760496481,1540.2888570917726,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10165,1760496601,1552.0361567601608,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10166,1760496721,1524.6909965410623,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10167,1760496841,1537.1887209824492,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10168,1760496961,1527.2835572627137,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10169,1760497081,1525.7028712092024,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10170,1760497201,1451.2226265877644,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10171,1760497321,1490.4581517483293,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10172,1760497441,1465.0423807769025,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10173,1760497561,1454.93060519487,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10174,1760497681,1486.4166851445684,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10175,1760497801,1445.5794687675539,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10176,1760497921,1456.4579656969838,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10177,1760498041,1462.6960290780007,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10178,1760498161,1468.3020355429965,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10179,1760498281,1457.698804288651,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10180,1760498401,1470.093968826514,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10181,1760498521,1453.0879558889114,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10182,1760498641,1461.492381876295,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10183,1760498761,1461.4401343861182,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10184,1760498881,1462.4148187617925,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10185,1760499001,1384.568494442698,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10186,1760499121,1407.499719515286,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10187,1760499241,1410.6897057089104,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10188,1760499361,1408.833231728545,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10189,1760499481,1405.330726818075,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10190,1760499601,1402.9025283386982,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10191,1760499721,1415.8570824442636,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10192,1760499841,1394.1529746203844,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10193,1760499961,1408.1894930063977,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10194,1760500081,1394.021519080315,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10195,1760500201,1401.7372860297703,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10196,1760500321,1406.771356108405,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10197,1760500441,1397.7044964212669,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10198,1760500561,1407.860878621728,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10199,1760500681,1379.595675544595,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10200,1760500801,1334.714761165119,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10201,1760500921,1333.5902084437155,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10202,1760501041,1323.9577778037337,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10203,1760501161,1336.6697756601861,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10204,1760501281,1330.8825271912747,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10205,1760501401,1318.9106952326194,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10206,1760501521,1323.832308743163,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10207,1760501641,1327.4177349518613,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10208,1760501761,1400.5727090097728,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10209,1760501881,1407.320102570599,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10210,1760502001,1398.94198543094,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10211,1760502121,1407.9441925844535,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10212,1760502241,1400.0547075530067,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10213,1760502361,1398.808456566263,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10214,1760502481,1408.1116638384665,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10215,1760502601,1406.7790564957254,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10216,1760502721,1395.4243768186723,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10217,1760502841,1394.1373128452606,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10218,1760502961,1421.085060102187,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10219,1760503081,1390.4061436474874,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10220,1760503201,1393.4913548680963,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10221,1760503321,1406.3466041827865,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10222,1760503441,1391.1702786522656,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10223,1760503561,1542.519881912066,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10224,1760503681,1530.5806327877526,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10225,1760503801,1534.7914427113378,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10226,1760503921,1557.3986009428036,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10227,1760504041,1547.0727806222767,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10228,1760504161,1548.7241546037017,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10229,1760504281,1537.4004370339017,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10230,1760504401,1669.9175064311974,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10231,1760504521,1660.0866804434686,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10232,1760504641,1685.3553038362227,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10233,1760504761,1703.096736519872,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10234,1760504881,1698.743247549436,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10235,1760505001,1667.237363493413,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10236,1760505121,1671.9056063294438,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10237,1760505241,1683.5328719393378,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10238,1760505361,1737.3813656479213,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10239,1760505481,1774.913437818515,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10240,1760505601,1771.4887580068348,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10241,1760505721,1778.8173404111217,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10242,1760505841,1746.108887638447,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10243,1760505961,1738.7944103157834,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10244,1760506081,1730.4221434836143,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10245,1760506201,1949.200428820398,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10246,1760506321,1957.728793697897,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10247,1760506441,1923.145329512734,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10248,1760506561,1978.9946965183308,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10249,1760506681,1934.3779618911221,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10250,1760506801,1931.9597182255957,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10251,1760506921,1962.2176196909443,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10252,1760507041,1937.6152447982863,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10253,1760507161,2110.2377127968025,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10254,1760507281,2106.167091080598,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10255,1760507401,2085.3121624166415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10256,1760507521,2055.083686341266,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10257,1760507641,2131.9698495534667,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10258,1760507761,2076.41587116887,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10259,1760507881,2115.6743272515146,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10260,1760508001,2237.631898971174,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10261,1760508121,2264.5271286100506,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10262,1760508241,2287.6813644774,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10263,1760508361,2214.0215751569767,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10264,1760508481,2181.3767757712158,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10265,1760508601,2241.522647236689,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10266,1760508721,2240.3841852612536,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10267,1760508841,2235.591547652002,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10268,1760508961,2381.532991115125,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10269,1760509081,2371.3973381142873,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10270,1760509201,2409.565034568897,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10271,1760509321,2352.8449046442047,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10272,1760509441,2418.3463525345805,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10273,1760509561,2343.7643241722326,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10274,1760509681,2367.0632524327348,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10275,1760509801,3062.296298108099,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10276,1760509921,2992.9039031074353,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10277,1760510041,3157.896880155183,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10278,1760510161,3054.7150304682086,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10279,1760510281,3042.7938078936827,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10280,1760510401,3010.78261938194,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10281,1760510521,3122.4715381930628,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10282,1760510641,3035.4465206642794,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10283,1760510761,3397.471396198206,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10284,1760510881,3429.774006590265,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10285,1760511001,3409.6112011240125,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10286,1760511121,3378.296272000031,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10287,1760511241,3456.421420974437,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10288,1760511361,3436.857361904092,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10289,1760511481,3457.5847829759628,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10290,1760511601,3816.724353108933,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10291,1760511721,3805.2626783626038,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10292,1760511841,3760.32567473377,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10293,1760511961,3726.3752616259026,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10294,1760512081,3825.4023361357276,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10295,1760512201,3757.1289987405935,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10296,1760512321,3649.3179277716104,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10297,1760512441,3779.7182157502803,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10298,1760512561,4534.146815245351,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10299,1760512681,4571.497224291827,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10300,1760512801,4515.88970817351,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10301,1760512921,4550.69925344319,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10302,1760513041,4570.019751500868,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10303,1760513161,4535.304946635174,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10304,1760513281,4394.969201352759,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10305,1760513401,5124.311566802411,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10306,1760513521,5124.625768932575,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10307,1760513641,5099.525701634228,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10308,1760513761,5282.536609375851,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10309,1760513881,5204.632974945621,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10310,1760514001,5299.720053489765,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10311,1760514121,4979.158956827222,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10312,1760514241,5111.20551463869,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10313,1760514361,5800.489905573014,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10314,1760514481,6060.670456587961,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10315,1760514601,5860.846408298601,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10316,1760514721,5901.388698017621,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10317,1760514841,5811.657328880794,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10318,1760514961,5833.688342994044,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10319,1760515081,6085.0060507625685,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10320,1760515201,6577.399971712315,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10321,1760515321,6528.909578968476,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10322,1760515441,6415.056536663927,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10323,1760515561,6530.064767702172,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10324,1760515681,6518.311937714765,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10325,1760515801,6414.492390589374,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10326,1760515921,6662.560340337937,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10327,1760516041,6431.598655281782,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10328,1760516161,7204.8953350721795,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10329,1760516281,7233.342853135821,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10330,1760516401,7073.747316012311,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10331,1760516521,7072.953721895277,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10332,1760516641,7265.331523803465,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10333,1760516761,7238.554987471195,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10334,1760516881,7186.02121564198,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10335,1760517001,8661.391559579708,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10336,1760517121,8703.3924018801,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10337,1760517241,8444.639552248263,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10338,1760517361,8586.444721325433,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10339,1760517481,8508.609534411633,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10340,1760517601,8526.104722795473,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10341,1760517721,8692.161048208814,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10342,1760517841,8744.288658757427,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10343,1760517961,9825.522723165359,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10344,1760518081,9830.870899516967,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10345,1760518201,9796.785864346208,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10346,1760518321,10060.963729173624,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10347,1760518441,9946.075759084117,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10348,1760518561,9847.164672036712,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10349,1760518681,10078.467355738487,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10350,1760518801,10234.316847262618,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10351,1760518921,10259.949254877836,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10352,1760519041,10454.600877544635,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10353,1760519161,10135.507225056412,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10354,1760519281,10839.820344052076,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10355,1760519401,10348.933712688953,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10356,1760519521,10335.124290644491,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10357,1760519641,10463.890418202322,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10358,1760519761,10243.564225467871,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10359,1760519881,10107.313395892454,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10360,1760520001,10672.576008185413,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10361,1760520121,10134.636386059936,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10362,1760520241,10416.008663379536,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10363,1760520361,10458.852539538317,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10364,1760520481,10814.612699117732,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10365,1760520601,11301.758542217327,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10366,1760520721,11680.995074992192,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10367,1760520841,11323.61537431026,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10368,1760520961,11578.944273210134,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10369,1760521081,11524.180492671048,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10370,1760521201,11231.234515580547,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10371,1760521321,11477.972325718743,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10372,1760521441,11673.824709054643,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10373,1760521561,12014.40457789467,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10374,1760521681,11871.022151978243,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10375,1760521801,12219.390178491292,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10376,1760521921,12313.696585285994,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10377,1760522041,11814.286209855869,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10378,1760522161,12047.891695224678,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10379,1760522281,12447.701204511572,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10380,1760522401,13664.195714904494,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10381,1760522521,13759.814387141118,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10382,1760522641,13788.81313505289,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10383,1760522761,13810.33727648002,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10384,1760522881,13567.865032641905,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10385,1760523001,13278.389245379347,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10386,1760523121,13357.136487135771,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10387,1760523241,13137.432032284794,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10388,1760523361,14316.250947513101,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10389,1760523481,14465.73561456948,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10390,1760523601,14234.626643839027,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10391,1760523721,13899.127749338235,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10392,1760523841,14276.715278842008,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
10393,1760523961,14021.126209020471,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
